Loc,time,ax,ay,az,temp,pressure,alt,avalt,avaltdelta,state,wx_raw,wy_raw,wz_raw,pyro
2075712, 537415, 0.36, -0.13, 0.92, 1101.32, 102785.86, -2.15, -2.09, 0, 2, -4, -25, 30, 34
2075776, 537448, 0.36, -0.13, 0.91, 1101.56, 102785.27, -2.10, -2.10, 0, 2, -17, -69, 39, 34
2075840, 537483, 0.36, -0.13, 0.91, 1101.56, 102784.39, -2.02, -2.11, 0, 2, -24, -96, 42, 34
2075904, 537513, 0.37, -0.13, 0.91, 1101.56, 102787.28, -2.26, -2.12, 0, 2, -23, -94, 42, 34
2075968, 537546, 0.37, -0.12, 0.90, 1101.88, 102783.11, -1.92, -2.12, 0, 2, -15, -80, 36, 34
2076032, 537579, 0.37, -0.13, 0.90, 1101.47, 102783.88, -1.98, -2.13, 0, 2, -13, -62, 19, 34
2076096, 537612, 0.37, -0.13, 0.90, 1101.53, 102781.42, -1.78, -2.11, 0, 2, 3, -39, 6, 34
2076160, 537645, 0.37, -0.13, 0.90, 1101.41, 102784.91, -2.07, -2.09, 0, 2, 11, -17, -1, 34
2076224, 537677, 0.37, -0.13, 0.90, 1101.94, 102789.00, -2.40, -2.08, 0, 2, 13, 3, -9, 34
2076288, 537712, 0.37, -0.13, 0.90, 1101.35, 102784.19, -2.01, -2.10, 0, 2, 27, 7, -12, 34
2076352, 537745, 0.38, -0.13, 0.90, 1101.47, 102783.60, -1.96, -2.11, 0, 2, 28, 7, -17, 34
2076416, 537778, 0.38, -0.13, 0.91, 1101.56, 102785.55, -2.12, -2.09, 0, 2, 27, 0, -16, 34
2076480, 537810, 0.37, -0.13, 0.90, 1101.38, 102780.21, -1.68, -2.08, 0, 2, 29, -12, -10, 34
2076544, 537843, 0.38, -0.13, 0.91, 1101.59, 102782.14, -1.84, -2.06, 0, 2, 26, -27, -5, 34
2076608, 537878, 0.38, -0.13, 0.91, 1101.50, 102785.67, -2.13, -2.04, 0, 2, 20, -46, -2, 34
2076672, 537911, 0.38, -0.13, 0.91, 1101.53, 102785.17, -2.09, -2.05, 0, 2, 15, -53, 11, 34
2076736, 537944, 0.38, -0.13, 0.90, 1101.50, 102788.27, -2.34, -2.06, 0, 2, 12, -69, 9, 34
2076800, 537978, 0.38, -0.13, 0.90, 1101.35, 102787.08, -2.25, -2.08, 0, 2, 5, -55, 14, 34
2076864, 538011, 0.39, -0.13, 0.90, 1101.32, 102784.71, -2.05, -2.08, 0, 2, 7, -56, 13, 34
2076928, 538044, 0.39, -0.13, 0.90, 1101.35, 102782.17, -1.84, -2.08, 0, 2, 2, -52, 8, 34
2076992, 538077, 0.39, -0.13, 0.90, 1101.41, 102783.46, -1.94, -2.05, 0, 2, 3, -43, 6, 34
2077056, 538109, 0.39, -0.13, 0.89, 1101.32, 102786.74, -2.21, -2.04, 0, 2, 2, -25, 5, 34
2077120, 538144, 0.39, -0.13, 0.90, 1101.47, 102783.60, -1.96, -2.05, 0, 2, 3, -8, -2, 34
2077184, 538177, 0.39, -0.13, 0.90, 1101.09, 102784.74, -2.05, -2.04, 0, 2, 7, -4, -4, 34
2077248, 538210, 0.40, -0.13, 0.90, 1101.12, 102783.07, -1.91, -2.03, 0, 2, 6, -1, -4, 34
2077312, 538245, 0.39, -0.13, 0.89, 1101.26, 102786.32, -2.18, -2.03, 0, 2, 11, -2, -5, 34
2077376, 538275, 0.40, -0.13, 0.90, 1101.50, 102783.07, -1.91, -2.04, 0, 2, 12, -12, -9, 34
2077440, 538310, 0.39, -0.13, 0.90, 1101.44, 102782.08, -1.83, -2.05, 0, 2, 13, -29, -15, 34
2077504, 538343, 0.40, -0.13, 0.89, 1101.44, 102785.83, -2.14, -2.04, 0, 2, 14, -23, -7, 34
2077568, 538374, 0.40, -0.13, 0.89, 1101.56, 102786.13, -2.17, -2.02, 0, 2, 14, -3, -4, 34
2077632, 538406, 0.40, -0.13, 0.89, 1101.32, 102783.57, -1.96, -2.03, 0, 2, 13, 7, 0, 34
2077696, 538439, 0.40, -0.13, 0.89, 1101.76, 102786.86, -2.22, -2.03, 0, 2, 19, 22, 4, 34
2077760, 538474, 0.40, -0.13, 0.89, 1101.06, 102778.88, -1.57, -2.04, 0, 2, 24, 14, 11, 34
2077824, 538507, 0.40, -0.13, 0.89, 1101.50, 102785.38, -2.10, -2.03, 0, 2, 26, 30, 9, 34
2077888, 538540, 0.40, -0.13, 0.89, 1101.32, 102784.42, -2.02, -2.04, 0, 2, 35, 72, 15, 34
2077952, 538574, 0.40, -0.13, 0.89, 1101.38, 102787.13, -2.25, -2.04, 0, 2, 43, 109, 21, 34
2078016, 538607, 0.40, -0.13, 0.89, 1101.38, 102787.13, -2.25, -2.05, 0, 2, 47, 99, 22, 34
2078080, 538642, 0.40, -0.13, 0.88, 1101.03, 102785.19, -2.09, -2.04, 0, 2, 59, 147, 24, 34
2078144, 538675, 0.41, -0.12, 0.87, 1100.91, 102787.21, -2.26, -2.03, 0, 2, 90, 377, 63, 34
2078208, 538707, 0.39, -0.12, 0.90, 1101.29, 102786.94, -2.24, -2.04, 0, 2, 81, 431, 85, 34
2078272, 538742, 0.40, -0.12, 0.88, 1100.91, 102788.64, -2.37, -2.06, 0, 2, 89, 485, 105, 34
2078336, 538775, 0.38, -0.12, 0.93, 1101.03, 102788.64, -2.37, -2.09, 0, 2, 102, 714, 161, 34
2078400, 538808, 0.37, -0.12, 0.91, 1101.24, 102787.97, -2.32, -2.09, 0, 2, 65, 437, 142, 34
2078464, 538841, 0.37, -0.10, 0.91, 1101.12, 102787.97, -2.32, -2.11, 0, 2, 48, 390, 148, 34
2078528, 538871, 0.37, -0.08, 0.90, 1101.26, 102784.88, -2.06, -2.12, 0, 2, 53, 720, 218, 34
2078592, 538906, 0.35, -0.08, 0.90, 1101.32, 102781.83, -1.81, -2.13, 0, 2, 42, 858, 258, 34
2078656, 538939, 0.33, -0.09, 0.93, 1101.09, 102782.72, -1.89, -2.11, 0, 2, 24, 997, 295, 34
2078720, 538974, 0.30, -0.11, 0.94, 1100.86, 102785.35, -2.10, -2.11, 0, 2, -20, 837, 297, 34
2078784, 539006, 0.29, -0.11, 0.94, 1101.50, 102782.50, -1.87, -2.13, 0, 2, -20, 621, 278, 34
2078848, 539037, 0.29, -0.12, 0.94, 1101.24, 102789.13, -2.41, -2.11, 0, 2, -30, 534, 276, 34
2078912, 539072, 0.28, -0.12, 0.94, 1101.12, 102781.91, -1.82, -2.12, 0, 2, -35, 415, 279, 34
2078976, 539105, 0.26, -0.14, 0.95, 1101.29, 102790.39, -2.52, -2.12, 0, 2, -30, 277, 267, 34
2079040, 539136, 0.26, -0.16, 0.94, 1101.12, 102784.80, -2.06, -2.13, 0, 2, 0, 71, 236, 34
2079104, 539168, 0.26, -0.14, 0.94, 1101.50, 102782.78, -1.89, -2.16, 0, 2, 21, -84, 215, 34
2079168, 539201, 0.27, -0.14, 0.94, 1101.47, 102785.03, -2.08, -2.15, 0, 2, 36, -160, 195, 34
2079232, 539236, 0.27, -0.13, 0.94, 1101.03, 102782.30, -1.85, -2.15, 0, 2, 54, -166, 195, 34
2079296, 539267, 0.27, -0.13, 0.95, 1101.26, 102784.30, -2.02, -2.13, 0, 2, 60, -152, 182, 34
2079360, 539299, 0.27, -0.16, 0.96, 1101.50, 102782.21, -1.84, -2.12, 0, 2, 51, -302, 151, 34
2079424, 539334, 0.27, -0.15, 0.95, 1101.15, 102788.02, -2.32, -2.11, 0, 2, 40, -474, 116, 34
2079488, 539367, 0.29, -0.15, 0.93, 1101.15, 102784.85, -2.06, -2.11, 0, 2, 45, -586, 90, 34
2079552, 539402, 0.31, -0.15, 0.92, 1101.38, 102790.58, -2.53, -2.10, 0, 2, 66, -388, 97, 34
2079616, 539432, 0.31, -0.14, 0.93, 1101.18, 102787.82, -2.30, -2.11, 0, 2, 73, -264, 99, 34
2079680, 539465, 0.31, -0.14, 0.92, 1101.32, 102785.86, -2.15, -2.10, 0, 2, 72, -228, 88, 34
2079744, 539500, 0.31, -0.15, 0.92, 1101.09, 102788.49, -2.36, -2.10, 0, 2, 76, -179, 86, 34
2079808, 539533, 0.32, -0.15, 0.92, 1101.00, 102784.55, -2.04, -2.10, 0, 2, 71, -176, 64, 34
2079872, 539566, 0.32, -0.15, 0.92, 1101.09, 102785.60, -2.12, -2.10, 0, 2, 71, -204, 52, 34
2079936, 539598, 0.32, -0.16, 0.92, 1100.97, 102785.03, -2.08, -2.11, 0, 2, 68, -255, 31, 34
2080000, 539631, 0.33, -0.15, 0.92, 1101.29, 102784.33, -2.02, -2.12, 0, 2, 61, -323, 17, 34
2080064, 539666, 0.34, -0.15, 0.92, 1100.68, 102785.53, -2.12, -2.12, 0, 2, 55, -335, 1, 34
2080128, 539699, 0.35, -0.15, 0.91, 1100.77, 102784.28, -2.01, -2.13, 0, 2, 50, -288, 7, 34
2080192, 539731, 0.36, -0.15, 0.91, 1100.91, 102786.05, -2.16, -2.11, 0, 2, 38, -266, 16, 34
2080256, 539764, 0.36, -0.15, 0.91, 1100.89, 102787.41, -2.27, -2.13, 0, 2, 28, -259, 13, 34
2080320, 539797, 0.36, -0.15, 0.91, 1101.21, 102786.99, -2.24, -2.11, 0, 2, 14, -229, 15, 34
2080384, 539832, 0.37, -0.16, 0.90, 1100.97, 102785.33, -2.10, -2.12, 0, 2, 5, -206, 18, 34
2080448, 539865, 0.37, -0.15, 0.90, 1100.91, 102787.78, -2.30, -2.13, 0, 2, 5, -177, 19, 34
2080512, 539899, 0.38, -0.15, 0.90, 1101.00, 102786.57, -2.20, -2.15, 0, 2, 13, -143, 19, 34
2080576, 539932, 0.38, -0.16, 0.90, 1101.00, 102792.05, -2.65, -2.16, 0, 2, 16, -127, 20, 34
2080640, 539965, 0.38, -0.15, 0.90, 1100.97, 102787.92, -2.31, -2.20, 0, 2, 8, -157, 8, 34
2080704, 540000, 0.39, -0.15, 0.89, 1100.74, 102785.36, -2.10, -2.22, 0, 2, 14, -197, -1, 34
2080768, 540033, 0.39, -0.16, 0.89, 1100.83, 102783.82, -1.98, -2.21, 0, 2, 21, -198, -9, 34
2080832, 540065, 0.39, -0.15, 0.90, 1101.24, 102784.22, -2.01, -2.20, 0, 2, 22, -218, -8, 34
2080896, 540098, 0.40, -0.16, 0.89, 1100.86, 102789.38, -2.43, -2.18, 0, 2, 23, -234, -21, 34
2080960, 540131, 0.41, -0.15, 0.89, 1101.00, 102785.71, -2.13, -2.18, 0, 2, 24, -215, -18, 34
2081024, 540166, 0.41, -0.15, 0.89, 1100.91, 102789.50, -2.44, -2.18, 0, 2, 23, -193, -17, 34
2081088, 540196, 0.41, -0.15, 0.88, 1100.80, 102785.49, -2.11, -2.19, 0, 2, 21, -167, -11, 34
2081152, 540231, 0.42, -0.15, 0.88, 1100.94, 102784.10, -2.00, -2.19, 0, 2, 24, -146, -16, 34
2081216, 540264, 0.42, -0.15, 0.88, 1100.94, 102781.21, -1.77, -2.18, 0, 2, 23, -122, -9, 34
2081280, 540297, 0.42, -0.15, 0.88, 1100.86, 102784.19, -2.01, -2.17, 0, 2, 19, -119, -12, 34
2081344, 540332, 0.42, -0.15, 0.88, 1100.68, 102781.50, -1.79, -2.17, 0, 2, 16, -110, -7, 34
2081408, 540362, 0.43, -0.15, 0.88, 1101.00, 102786.57, -2.20, -2.15, 0, 2, 16, -112, -1, 34
2081472, 540397, 0.43, -0.15, 0.88, 1100.91, 102788.07, -2.33, -2.16, 0, 2, 12, -89, -6, 34
2081536, 540430, 0.43, -0.15, 0.88, 1100.80, 102783.75, -1.97, -2.17, 0, 2, 19, -78, 0, 34
2081600, 540461, 0.43, -0.15, 0.88, 1101.18, 102784.35, -2.02, -2.15, 0, 2, 12, -68, -5, 34
2081664, 540493, 0.44, -0.14, 0.88, 1101.09, 102785.89, -2.15, -2.14, 0, 2, 14, -62, -7, 34
2081728, 540526, 0.44, -0.15, 0.88, 1100.86, 102783.89, -1.98, -2.15, 0, 2, 6, -57, -4, 34
2081792, 540561, 0.44, -0.15, 0.88, 1100.80, 102785.49, -2.11, -2.13, 0, 2, 5, -51, -6, 34
2081856, 540592, 0.44, -0.15, 0.87, 1101.24, 102787.97, -2.32, -2.12, 0, 2, 3, -69, -10, 34
2081920, 540624, 0.44, -0.15, 0.87, 1101.24, 102786.82, -2.22, -2.11, 0, 2, 0, -60, -10, 34
2081984, 540659, 0.44, -0.15, 0.87, 1101.18, 102784.64, -2.05, -2.10, 0, 2, 6, -29, -7, 34
2082048, 540692, 0.44, -0.15, 0.87, 1101.09, 102785.32, -2.10, -2.10, 0, 2, 8, -19, -10, 34
2082112, 540727, 0.44, -0.14, 0.87, 1101.06, 102786.67, -2.21, -2.11, 0, 2, 10, -8, -12, 34
2082176, 540758, 0.45, -0.14, 0.87, 1101.09, 102788.49, -2.36, -2.12, 0, 2, 9, -9, -13, 34
2082240, 540790, 0.45, -0.15, 0.87, 1100.94, 102785.24, -2.09, -2.11, 0, 2, 14, 11, -10, 34
2082304, 540825, 0.45, -0.14, 0.87, 1100.97, 102785.61, -2.12, -2.11, 0, 2, 15, 10, -13, 34
2082368, 540858, 0.45, -0.14, 0.87, 1100.83, 102788.72, -2.38, -2.10, 0, 2, 11, 18, -10, 34
2082432, 540891, 0.45, -0.14, 0.87, 1101.06, 102786.96, -2.24, -2.11, 0, 2, 11, 18, -11, 34
2082496, 540923, 0.45, -0.14, 0.87, 1100.80, 102784.61, -2.04, -2.12, 0, 2, 12, 22, -14, 34
2082560, 540956, 0.45, -0.15, 0.87, 1101.03, 102786.63, -2.21, -2.13, 0, 2, 11, 23, -15, 34
2082624, 540991, 0.45, -0.14, 0.87, 1100.65, 102786.85, -2.22, -2.14, 0, 2, 10, 32, -18, 34
2082688, 541024, 0.45, -0.14, 0.87, 1100.83, 102785.55, -2.12, -2.17, 0, 2, 13, 36, -14, 34
2082752, 541057, 0.45, -0.14, 0.87, 1101.03, 102780.28, -1.69, -2.16, 0, 2, 14, 37, -15, 34
2082816, 541089, 0.45, -0.14, 0.87, 1100.97, 102784.75, -2.06, -2.13, 0, 2, 12, 42, -17, 34
2082880, 541122, 0.45, -0.14, 0.87, 1101.09, 102789.64, -2.45, -2.13, 0, 2, 8, 37, -16, 34
2082944, 541157, 0.45, -0.15, 0.87, 1100.65, 102784.83, -2.06, -2.16, 0, 2, 8, 37, -18, 34
2083008, 541190, 0.45, -0.15, 0.87, 1100.71, 102786.74, -2.21, -2.15, 0, 2, 2, 36, -17, 34
2083072, 541220, 0.45, -0.14, 0.87, 1100.80, 102782.89, -1.90, -2.16, 0, 2, 7, 54, -18, 34
2083136, 541255, 0.45, -0.14, 0.87, 1101.03, 102790.66, -2.54, -2.15, 0, 2, 6, 50, -17, 34
2083200, 541288, 0.45, -0.15, 0.87, 1100.74, 102785.36, -2.10, -2.16, 0, 2, 11, 53, -16, 34
2083264, 541323, 0.45, -0.15, 0.87, 1100.56, 102784.07, -2.00, -2.16, 0, 2, 7, 46, -13, 34
2083328, 541356, 0.45, -0.15, 0.87, 1100.48, 102785.61, -2.12, -2.16, 0, 2, 9, 40, -14, 34
2083392, 541386, 0.46, -0.15, 0.87, 1100.71, 102783.27, -1.93, -2.16, 0, 2, 10, 46, -15, 34
2083456, 541421, 0.45, -0.14, 0.87, 1100.74, 102783.63, -1.96, -2.14, 0, 2, 14, 51, -11, 34
2083520, 541454, 0.45, -0.14, 0.87, 1100.51, 102780.77, -1.73, -2.12, 0, 2, 12, 38, -12, 34
2083584, 541489, 0.45, -0.14, 0.87, 1100.68, 102787.27, -2.26, -2.10, 0, 2, 14, 41, -11, 34
