generated_time_s	0	634	635	4083	88146	1310656	-0.01	0.99	-195.09	-0.07	-1.01	-0.18	5.21	15.3
98	-0.3	635	634	6111	88148	1316992	-0.2	0.5	-187.02	-0.02	-1.01	-0.05	4.54	3.23
99	0.15	635	634	6131	88149	1317056	-0.29	0.5	-187.05	-0.02	-1.01	0.04	3.32	3.32
100	0.64	634	634	6152	88147	1317120	-0.1	0.52	-187.01	0	-1.01	0.05	3.17	1.86
101	0.09	634	634	6172	88146	1317184	-0.01	0.55	-186.97	0.02	-1.02	-0.02	0.27	-0.06
102	-0.61	635	634	6193	88146	1317248	-0.01	0.57	-186.93	-0.06	-1.02	0.01	1.4	1.83
103	-1.04	634	634	6213	88145	1317312	0.1	0.6	-186.91	-0.03	-1.02	-0.09	1.19	3.08
104	-0.43	635	634	6234	88150	1317376	-0.39	0.58	-186.9	-0.03	-1.01	-0.12	1.34	-1.16
105	-0.58	634	634	6254	88154	1317440	-0.77	0.53	-186.87	-0.07	-1.01	-0.1	2.38	-1.07
106	-1.07	634	634	6275	88151	1317504	-0.49	0.51	-186.88	-0.02	-1.01	-0.08	3.02	1.13
107	-1.01	634	634	6295	88148	1317568	-0.2	0.52	-186.82	-0.04	-1.01	-0.05	2.99	-0.85
108	-0.82	635	634	6316	88152	1317632	-0.58	0.5	-186.85	-0.01	-1.01	-0.04	3.51	1.68
109	0	634	634	6336	88147	1317696	-0.1	0.52	-186.81	-0.01	-1.01	-0.01	3.48	2.77
110	0.43	635	634	6356	88151	1317760	-0.49	0.5	-186.8	-0.02	-1.01	0.01	2.74	1.37
111	0.21	635	634	6377	88148	1317824	-0.2	0.51	-186.79	-0.03	-1.01	0.01	1.98	1.22
112	0.06	634	634	6397	88147	1317888	-0.1	0.52	-186.76	-0.03	-1.01	-0.04	1.77	1.71
113	0.06	634	634	6418	88150	1317952	-0.39	0.51	-186.72	-0.05	-1.01	-0.07	1.74	2.65
114	0.3	635	634	6438	88149	1318016	-0.29	0.51	-186.74	-0.05	-1.01	-0.08	2.2	0.52
115	0.37	635	634	6459	88151	1318080	-0.49	0.5	-186.72	-0.02	-1.01	-0.06	2.07	2.93
116	0.34	634	634	6479	88155	1318144	-0.87	0.45	-186.68	-0.04	-1.01	-0.04	2.41	2.5
117	-0.18	635	634	6500	88155	1318208	-0.87	0.41	-186.65	-0.05	-1.01	-0.04	1.92	2.13
118	0	635	634	6520	88152	1318272	-0.58	0.4	-186.64	-0.01	-1.01	-0.05	2.29	1.49
119	0.52	635	634	6541	88151	1318336	-0.49	0.4	-186.67	-0.03	-1.01	-0.03	3.05	3.54
120	-0.18	635	634	6561	88149	1318400	-0.29	0.42	-186.65	-0.06	-1.01	-0.02	2.8	2.23
121	-0.43	634	634	6582	88153	1318464	-0.68	0.4	-186.63	-0.05	-1.01	0.02	0.91	-2.68
122	-0.88	635	634	6602	88151	1318528	-0.49	0.4	-186.6	-0.04	-1.01	-0.08	0.95	-1.83
123	-0.3	635	634	6623	88147	1318592	-0.1	0.43	-186.6	-0.01	-1.01	-0.04	2.26	0.55
124	-0.58	634	634	6643	88152	1318656	-0.58	0.42	-186.67	-0.08	-1.01	-0.04	1.62	0.7
125	-1.22	634	634	6664	88151	1318720	-0.49	0.41	-186.58	-0.03	-1.01	-0.05	1.04	0.7
126	-1.13	635	634	6684	88149	1318784	-0.29	0.43	-186.57	-0.03	-1.01	-0.08	1.55	1.22
127	-0.79	635	634	6705	88149	1318848	-0.29	0.44	-186.62	-0.02	-1.01	-0.11	2.87	3.11
128	-0.27	634	634	6725	88148	1318912	-0.2	0.45	-186.54	-0.03	-1.01	-0.06	3.45	3.81
129	-0.09	635	634	6746	88151	1318976	-0.49	0.44	-186.54	-0.01	-1.01	0.08	1.77	-3.26
130	-0.37	634	634	6766	88148	1319040	-0.2	0.46	-186.56	-0.04	-1.02	-0.1	0.91	-2.26
131	-0.49	634	634	6787	88147	1319104	-0.1	0.48	-186.55	-0.03	-1.01	-0.06	3.02	4.09
132	0.12	634	634	6807	88152	1319168	-0.58	0.46	-186.56	0	-1.01	0.04	2.32	2.26
133	1.13	635	634	6828	88152	1319232	-0.58	0.44	-186.48	0	-1.01	-0.07	1.65	-0.64
134	1.62	635	634	6848	88151	1319296	-0.49	0.43	-186.51	0.01	-1.01	-0.08	2.32	4.57
