#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 6283, 12,     0.57, 3,   boost,   27.87,  99767.00,  130.51,   89.22,   90.61, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.58, 3,   boost,   27.15,  99767.00,  130.51,   89.22,   90.89, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.59, 3,   boost,   26.42,  99699.00,  136.24,   94.95,   91.15, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.60, 3,   boost,   25.71,  99711.00,  135.23,   93.94,   91.41, 33.6, 3.99, 0.00, 3.97
6, 6283, 12,     0.61, 3,   boost,   24.99,  99709.00,  135.40,   94.11,   91.66, 33.6, 3.99, 0.00, 3.97
6, 6283, 12,     0.62, 3,   boost,   24.28,  99726.00,  133.96,   92.68,   91.90, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.63, 3,   boost,   23.57,  99705.00,  135.73,   94.45,   92.14, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.64, 3,   boost,   22.87,  99677.00,  138.10,   96.81,   92.36, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.65, 3,   boost,   22.17,  99673.00,  138.43,   97.15,   92.58, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.66, 3,   boost,   21.48,  99682.00,  137.67,   96.39,   92.79, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.67, 3,   boost,   20.80,  99636.00,  141.55,  100.27,   92.99, 33.6, 3.98, 0.00, 3.97
6, 6283, 12,     0.68, 3,   boost,   20.12,  99611.00,  143.66,  102.38,   93.19, 33.6, 3.98, 0.00, 3.98
6, 6283, 12,     0.69, 3,   boost,   19.45,  99611.00,  143.66,  102.38,   93.37, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.70, 3,   boost,   18.78,  99613.00,  143.50,  102.21,   93.55, 33.6, 3.99, 0.00, 3.96
6, 6283, 12,     0.71, 3,   boost,   18.13,  99603.00,  144.34,  103.05,   93.73, 33.6, 4.00, 0.00, 3.98
6, 6283, 12,     0.72, 3,   boost,   17.48,  99572.00,  146.96,  105.67,   93.89, 33.6, 3.98, 0.00, 3.96
6, 6283, 12,     0.73, 3,   boost,   16.84,  99552.00,  148.65,  107.36,   94.05, 33.6, 4.00, 0.00, 3.96
6, 6283, 12,     0.74, 3,   boost,   16.21,  99567.00,  147.38,  106.09,   94.20, 33.6, 3.98, 0.00, 3.97
