timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
623496,101575.968750,283.72,155.675781,1.470039,-1.249773,0.640663,-0.138349,0.273505,289.23,4.05,8.61,33.37,129.23,-20.459789,1,1,0,1,0,,,,,,,,
623506,101594.968750,283.72,155.675781,2.834734,-0.818816,0.689617,-0.166019,0.341616,289.23,4.05,8.66,34.52,130.81,-22.007062,1,1,0,1,0,,,,,,,,
623516,101556.968750,283.72,155.675781,1.029506,-1.862688,0.734315,-0.185175,0.389506,289.09,4.05,9.49,36.41,132.24,-18.912279,1,1,0,1,0,,,,,,,,
623526,101553.093750,283.70,155.675781,3.366247,0.306457,0.777948,-0.218166,0.413983,289.23,4.05,10.20,38.18,133.53,-18.596639,1,1,0,1,0,,,,,,,,
623536,101556.968750,283.72,155.675781,2.030282,-2.264914,0.815196,-0.213909,0.460809,289.23,4.05,10.67,39.70,134.70,-18.912279,1,1,0,1,0,,,,,,,,
623546,101537.968750,283.72,155.675781,2.240972,-0.823605,0.860958,-0.212845,0.485286,289.23,4.05,11.43,41.47,135.76,-17.364536,1,1,0,1,0,,,,,,,,
623556,101553.093750,283.70,155.675781,3.222595,-1.115697,0.907784,-0.196881,0.520406,289.28,4.05,11.70,42.77,136.72,-18.596639,1,1,0,1,0,,,,,,,,
623566,101518.968750,283.72,155.675781,2.877830,-1.580173,0.948224,-0.174532,0.547011,289.38,4.05,12.61,44.67,137.59,-15.816558,1,1,0,1,0,,,,,,,,
623576,101499.968750,283.72,155.675781,3.141192,-0.349553,0.992922,-0.158569,0.559782,289.19,4.05,13.69,46.72,138.38,-14.268346,1,1,0,1,0,,,,,,,,
623586,101499.968750,283.72,155.675781,3.706224,-1.604115,1.038683,-0.138349,0.576810,289.04,4.05,14.52,48.51,139.09,-14.268346,1,1,0,1,0,,,,,,,,
623596,101480.984375,283.72,155.675781,2.978386,-0.397437,1.107858,-0.081945,0.572553,289.28,4.05,15.54,50.48,139.73,-12.721173,1,1,0,1,0,,,,,,,,
623606,101461.984375,283.72,155.675781,4.347870,-0.933738,1.158941,-0.020220,0.558718,289.43,4.05,16.71,52.56,140.31,-11.172491,1,1,0,1,0,,,,,,,,
623616,101442.984375,283.72,155.675781,4.932055,-1.805227,1.219602,0.022348,0.549140,289.04,4.03,17.99,54.73,140.83,-9.623575,1,1,0,1,0,,,,,,,,
623626,101423.984375,283.72,155.675781,4.012681,-0.718260,1.306868,0.083009,0.520406,289.38,4.02,19.35,56.97,141.31,-8.074423,1,1,0,1,0,,,,,,,,
