timestampMs,pressurePa,tempK,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,imuTemp,battV,altitudeM,velocityMS,accelerationMSS,unfiltAlt,flightState,drogueCont,drogueFired,mainCont,mainFired,tiltMagnitudeDeg,angularVelRadS_x,angularVelRadS_y,angularVelRadS_z,quaternion_a,quaternion_b,quaternion_c,quaternion_d
555116,101652.765625,281.84,-9.907206,0.220266,-0.143652,-0.011706,0.010642,0.005321,286.69,4.04,1.14,-0.38,0.10,-26.539863,0,1,0,1,0,,,,,,,,
560116,101634.687500,281.84,-9.916783,0.196324,-0.105344,-0.008513,0.013834,0.009578,286.88,4.01,1.88,0.26,0.10,-25.077846,0,1,0,1,0,,,,,,,,
565116,101638.531250,281.86,-9.888052,0.225054,-0.105344,-0.012770,0.012770,0.004256,286.93,4.04,1.52,-0.08,0.10,-25.388715,0,1,0,1,0,,,,,,,,
570116,101652.765625,281.84,-9.926360,0.239420,-0.124498,-0.010642,0.010642,0.006385,286.54,4.01,1.21,-0.32,0.10,-26.539863,0,1,0,1,0,,,,,,,,
575116,101638.531250,281.86,-9.916783,0.234631,-0.124498,-0.009578,0.013834,0.007449,286.69,4.04,1.96,0.32,0.10,-25.388715,0,1,0,1,0,,,,,,,,
580116,101642.343750,281.87,-9.897629,0.215478,-0.110133,-0.008513,0.013834,0.004256,286.84,4.01,1.35,-0.25,0.11,-25.697050,0,1,0,1,0,,,,,,,,
585116,101638.531250,281.86,-9.921571,0.210689,-0.119710,-0.009578,0.012770,0.007449,286.74,4.04,1.54,-0.15,0.11,-25.388715,0,1,0,1,0,,,,,,,,
590116,101638.531250,281.86,-9.902418,0.220266,-0.062249,-0.010642,0.015963,0.007449,286.54,4.03,1.72,0.16,0.11,-25.388715,0,1,0,1,0,,,,,,,,
595116,101624.265625,281.87,-9.916783,0.181959,-0.148440,-0.012770,0.009578,0.004256,286.54,4.02,2.24,0.54,0.11,-24.234910,0,1,0,1,0,,,,,,,,
600116,101642.343750,281.87,-9.873687,0.229843,-0.143652,-0.010642,0.014899,0.008513,286.69,4.04,1.84,0.17,0.10,-25.697050,0,1,0,1,0,,,,,,,,
605116,101642.343750,281.87,-9.888052,0.162805,-0.086191,-0.010642,0.013834,0.006385,286.69,4.01,1.65,-0.11,0.10,-25.697050,0,1,0,1,0,,,,,,,,
610116,101624.265625,281.87,-9.883264,0.225054,-0.129286,-0.009578,0.012770,0.006385,286.74,4.05,1.83,0.12,0.09,-24.234910,0,1,0,1,0,,,,,,,,
615116,101624.265625,281.87,-9.921571,0.248996,-0.105344,-0.011706,0.013834,0.007449,286.59,4.01,2.12,0.34,0.10,-24.234910,0,1,0,1,0,,,,,,,,
620116,101628.109375,281.89,-9.921571,0.181959,-0.095768,-0.009578,0.013834,0.006385,286.69,4.04,1.95,0.16,0.11,-24.545806,0,1,0,1,0,,,,,,,,
625116,101628.109375,281.89,-9.907206,0.210689,-0.110133,-0.010642,0.009578,0.004256,286.54,4.03,2.27,0.46,0.10,-24.545806,0,1,0,1,0,,,,,,,,
630116,101646.187500,281.89,-9.897629,0.234631,-0.110133,-0.011706,0.011706,0.007449,286.84,4.01,1.53,-0.21,0.10,-26.007900,0,1,0,1,0,,,,,,,,
635116,101628.109375,281.89,-9.921571,0.244208,-0.114921,-0.011706,0.014899,0.006385,286.88,4.04,2.10,0.30,0.10,-24.545806,0,1,0,1,0,,,,,,,,
640116,101646.187500,281.89,-9.907206,0.196324,-0.143652,-0.010642,0.010642,0.008513,286.74,4.01,-0.74,-0.39,0.11,-26.122043,0,1,0,1,0,,,,,,,,
