195	1	632	88100	284577	2187200	4.4	4.05	0.27	-160.37	-0.02	-1.01	-0.05	2.29	1.4	-0.43
196	1	632	88105	284598	2187264	3.92	4.03	0.26	-160.36	-0.02	-1.01	-0.05	2.38	1.46	-0.3
197	1	632	88105	284618	2187328	3.92	4.02	0.26	-160.36	-0.02	-1.01	-0.05	2.29	1.62	-0.37
198	1	632	88104	284639	2187392	4.02	4.02	0.26	-160.37	-0.02	-1.01	-0.05	2.26	1.59	-0.24
199	1	632	88101	284659	2187456	4.3	4.08	0.28	-160.39	-0.02	-1.01	-0.05	2.29	1.62	-0.4
200	1	632	88100	284680	2187520	4.4	4.14	0.31	-160.41	-0.02	-1.01	-0.05	2.38	1.31	-0.37
201	1	632	88107	284700	2187584	3.73	4.07	0.28	-160.36	-0.01	-1.01	-0.05	2.23	1.49	-0.46
202	1	632	88108	284721	2187648	3.64	4.01	0.25	-160.39	-0.02	-1.01	-0.05	2.26	1.52	-0.43
203	1	632	88102	284741	2187712	4.21	4.05	0.27	-160.31	-0.01	-1.01	-0.05	2.26	1.62	-0.37
204	1	632	88106	284762	2187776	3.83	4.01	0.25	-160.37	-0.02	-1.01	-0.05	2.44	1.55	-0.49
205	1	632	88110	284782	2187840	3.44	3.92	0.21	-160.38	-0.02	-1.01	-0.05	2.29	1.46	-0.24
206	1	632	88100	284803	2187904	4.4	4.01	0.25	-160.37	-0.02	-1.01	-0.05	2.23	1.43	-0.43
207	1	632	88103	284823	2187968	4.11	4.03	0.26	-160.4	-0.02	-1.01	-0.05	2.32	1.68	-0.4
208	1	632	88104	284844	2188032	4.02	4.03	0.26	-160.35	-0.02	-1.01	-0.05	2.35	1.49	-0.43
209	1	632	88108	284864	2188096	3.64	3.97	0.23	-160.41	-0.02	-1.01	-0.05	2.38	1.4	-0.3
210	1	632	88103	284884	2188160	4.11	4	0.25	-160.36	-0.02	-1.01	-0.05	2.16	1.19	-0.37
211	1	632	88104	284905	2188224	4.02	4.01	0.25	-160.4	-0.01	-1.01	-0.05	2.35	1.71	-0.37
212	1	632	88100	284925	2188288	4.4	4.08	0.29	-160.4	-0.02	-1.01	-0.05	2.32	1.62	-0.34
213	1	632	88106	284946	2188352	3.83	4.04	0.27	-160.34	-0.02	-1.01	-0.05	2.29	1.62	-0.27
214	1	632	88105	284966	2188416	3.92	4.03	0.26	-160.39	-0.02	-1.01	-0.05	2.29	1.52	-0.27
215	1	632	88103	284987	2188480	4.11	4.05	0.27	-160.37	-0.02	-1.01	-0.04	2.29	1.52	-0.27
216	1	632	88103	285007	2188544	4.11	4.06	0.28	-160.41	-0.02	-1.01	-0.05	2.41	1.68	-0.46
217	1	632	88105	285028	2188608	3.92	4.05	0.27	-160.4	-0.02	-1.01	-0.05	2.29	1.43	-0.37
218	1	632	88109	285048	2188672	3.54	3.97	0.23	-160.39	-0.02	-1.01	-0.05	2.16	1.52	-0.52
219	1	632	88108	285069	2188736	3.64	3.92	0.21	-160.36	-0.01	-1.01	-0.05	2.26	1.28	-0.4
220	1	632	88106	285089	2188800	3.83	3.91	0.2	-160.39	-0.02	-1.01	-0.05	2.16	1.77	-0.34
221	1	632	88105	285110	2188864	3.92	3.91	0.21	-160.39	-0.02	-1.01	-0.05	2.47	1.52	-0.4
222	1	632	88105	285130	2188928	3.92	3.92	0.21	-160.36	-0.02	-1.01	-0.05	2.35	1.62	-0.27
223	1	632	88105	285151	2188992	3.92	3.92	0.21	-160.38	-0.02	-1.01	-0.04	2.32	1.49	-0.37
224	1	632	88102	285171	2189056	4.21	3.97	0.24	-160.33	-0.02	-1.01	-0.05	2.38	1.62	-0.37
225	1	632	88104	285192	2189120	4.02	3.99	0.24	-160.4	-0.02	-1.01	-0.04	2.35	1.52	-0.34
226	1	632	88105	285212	2189184	3.92	3.98	0.24	-160.38	-0.02	-1.01	-0.05	2.35	1.43	-0.34
227	1	632	88105	285233	2189248	3.92	3.98	0.24	-160.38	-0.02	-1.01	-0.05	2.23	1.65	-0.43
